results/description,results/Name_EN,results/name,results/power,results/address,results/provider,results/latitude,results/longitude,results/evConnectorCount,results/evConnectorAggregation
2x CCS2: 120 kW,,ปตท หจก.ไทยเสรีปิโตรเลียม,120 kW,6/6 ม.6 ต.หนองปลิง อ.เมืองนครสวรรค์ จ.นครสวรรค์ 60000,PTT,15.6528511798841,100.188415638075,,
"2x CCS2, Type 2: 120 kW",,ปตท มัยลาภ,120 kW,148 ซ.ประเสริฐมนูกิจ 29 ถ.ประเสริฐมนูกิจ แขวงจรเข้บัว เขตลาดพร้าว กรุงเทพมหานคร 10230,PTT,13.841563,100.617943,,
"2x CCS2, Type 2: 120 kW",,ปตท บจ.สินชัยกาญจน์ปิโตรเลียม์,120 kW,276/1 ม.10 ต.ระแงง อ.ศีขรภูมิ สุรินทร์ 32110,PTT,14.9389620546553,103.789001732071,,
"2x CCS2, Type 2: 120 kW",,บิ๊กซี อำนาจเจริญ,120 kW,477 หมู่ 7 ถนนชยางกูร ตำบล บุ่ง อำเภอเมืองอำนาจเจริญ อำนาจเจริญ 37000,PTT,15.881541,104.623742,,
"2x CCS2, Type 2: 120 kW",,ปตท หจก.เบตงปิโตรเลียม,120 kW,4/99 ตำบลเบตง อำเภอเบตง ยะลา 95110 ,PTT,5.78757,101.071797,,
"2x CCS2, Type 2: 120 kW",,ปตท สารภี,120 kW,75 ม.7 ถ.สายเชียงใหม่ลำปาง ต.สารภี อ.สารภี เชียงใหม่ 50140,PTT,18.66963249,99.05186935,,
"2x CCS2, Type 2: 120 kW",,ปตท หจก.ช่างพินิจปิโตรเลียม  2,120 kW,(สาขา2) 7/4 ม.1 ต.บ้านกร่าง อ.เมืองพิษณุโลก พิษณุโลก 65000,PTT,16.8702295,100.2098488,,
"2x CCS2, Type 2: 120 kW",,ปตท หจก.สาธิตและพิทยา,120 kW,42/4 หมู่ 3 ตำบลคึกคัก อำเภอตะกั่วป่า พังงา 82110 ,PTT,8.6939335,98.2545261,,
2x CCS2: 120 kW,,ปตท บจ.ไพบูลย์สุวรรณ,120 kW,335 ม.2 ถ.ทางหลวงสายเอเซีย ต.ท่าสุด อ.เมืองเชียงราย จ.เชียงราย 57100,PTT,20.055909,99.874977,,
2x CCS2: 120 kW,,ปตท หจก.กุลศักดิ์วิมล,120 kW,163/56 ม.13 ถ.ชยางกูร ต.ธาตุพนม อ.ธาตุพนม จ.นครพนม 48110,PTT,16.947127,104.72523,,
2x CCS2: 120 kW,,ปตท บจ.เอสทีซี ปิโตรเลียม,120 kW,36/17 ม.4 ถ.หนองจิก ต.รูสะมิแล อ.เมืองปัตตานี ปัตตานี 94000,PTT,6.858048,101.226624,,
"2x CCS2, Type 2: 120 kW",,ปตท บจ.อัครายา,120 kW,120 ถ.โพธิ์แก้ว แขวงนวมินทร์ เขตบึงกุ่ม จังหวัดกรุงเทพมหานคร 10240,PTT,13.800363,100.641867,,
"2x CCS2, Type 2: 120 kW",,ปตท บจ.เอสอาร์ ซินเนอร์จี,120 kW,555 หมู่ 5 ต.บ้านโตก อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์ 67000,PTT,16.3830602344752,101.12202108628,,
2x CCS2: 120 kW,,ปตท บจ.นิตยา แกรนด์ ปิโตรเลียม,120 kW,4/16 ม.3 มาบยางพร ปลวกแดง ระยอง 21140,PTT,13.00075193,101.1308054,,
2x CCS2: 120 kW,,ปตท ไชโย เอ็นจีวี,120 kW,55 ม.2 ถ.บางปะอิน-นครสวรรค์ ต.จรเข้ร้อง อ.ไชโย จ.อ่างทอง,PTT,14.656306,100.474034,,
"2x CCS2, Type 2: 120 kW",,ปตท แอลพีจี บจก.เคเอสเอ็ม ออโต้แก๊ส,120 kW,254 ถนนบางบอน 5 ต.บางบอน เขตบางบอน กรุงเทพมหานคร 10150,PTT,13.643019726918508,100.36731986442844,,
2x CCS2: 120 kW,,ปตท บจ.ลีลกิจ ปิโตรเลียม,120 kW,456 ม.4 ถ.ทล.3245 ต.หนองเสือช้าง อ.หนองใหญ่ จ.ชลบุรี 20190,PTT,13.087145,101.275943,,
"2x CCS2, Type 2: 120 kW",,ปตท บจ.สุรชัยอำนาจ ปิโตรเลียม,120 kW,15 หมู่ 9 ถนนชยางกูร ตำบลโนนหนามแท่ง อำเภอเมืองอำนาจเจริญ อำนาจเจริญ 37000,PTT,15.9049486671802,104.626404141427,,
"2x CCS2, Type 2: 120 kW",,เดอะ เซนส์ ปิ่นเกล้า,120 kW,71/50 ถนนบรมราชชนนี แขวงอรุณอมรินทร์ เขตบางกอกน้อย กรุงเทพมหานคร 10700,PTT,13.779534710668326,100.474749696466,,
2x CCS2: 120 kW,,ปตท บจ.แฝดสาม ศรีจอมทอง,120 kW,9 ม.9 ถ.เชียงใหม่-ฮอด ต.ข่วงเปา อ.จอมทอง จ.เชียงใหม่ 50160,PTT,18.4363457510243,98.687478593977,,
2x CCS2: 120 kW,,ปตท ไพรบึง-โชคชัย,120 kW,189 ม.5 ต.สำโรงพลัน อ.ไพรบึง ศรีสะเกษ 33180,PTT,14.68416968,104.3567346,,
2x CCS2: 120 kW,,ปตท บจ.เฮงปิโตรเลียมบริการ,120 kW,99 ม.2 ต.ท่ายาง อ.ท่ายาง เพชรบุรี 76130,PTT,12.987461,99.901172,,
"2x CCS2, Type 2: 120 kW",,ปตท บจ.รุ่งเรืองชัย 2014,120 kW,278 ม.7 ต.สลักได อ.เมืองสุรินทร์ สุรินทร์ 32000,PTT,14.878137,103.543234,,
"2x CCS2, Type 2: 120 kW",,ปตท แอลพีจี หจก.เกษมจันทบุรี แอล พี จี,120 kW,90/200 หมู่ 1 ถนนสุขุมวิท ตำบลท่าช้าง อำเภอเมืองจันทบุรี จันทบุรี 22000,PTT,12.665773644637373,102.091142912574,,
"2x CCS2: 120 kW, 2x CCS2: 120 kW",,ปตท ภาวดี กาญจนาภิเษก,120 kW,40/28 หมู่ที่ 10 แขวงบางบอน เขตบางบอน กรุงเทพมหานคร 10150,PTT,13.67138,100.40666,,
2x CCS2: 120 kW,,ปตท บจ.เอ.ที.ปิโตรเลียม,120 kW,555 หมู่ 1 ถ.ชลบุรี-แกลง ต.หนองเสือช้าง อ.หนองใหญ่ ชลบุรี 20190,PTT,13.162837576522538,101.28416327116433,,
2x CCS2: 120 kW,,ปตท ฟูแสงเซอร์วิส 2008,120 kW,315 ม.15 ต.บ้านต๋อม อ.เมืองพะเยา พะเยา 56000,PTT,19.20315753,99.87130749,,
"2x CCS2, Type 2: 120 kW",,บิ๊กซี ยโสธร,120 kW,323 หมู่ 2 ถ. แจ้งสนิท ตำบล สำราญ อำเภอเมืองยโสธร ยโสธร 35000,PTT,15.8277310260225,104.114807636162,,
2x CCS2: 120 kW,,ปตท หจก.กิจเสรีปิโตรเลียม,120 kW,141 ถ.ไฮเวย์ลำปาง-งาว ต.สบตุ๋ย อ.เมืองลำปาง จ.ลำปาง 52000,PTT,18.2770939322823,99.4839702827258,,
2x CCS2: 120 kW,,ปตท หจก.กาฬสินธุ์กิตติกมล,120 kW,115 ถ.กุดยางสามัคคี ต.กาฬสินธุ์ อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์ 46000,PTT,16.425069,103.485067,,
2x CCS2: 120 kW,,ปตท ดู่ใต้,120 kW,110 ม.12 ถ.เจ้าฟ้า ต.ดู่ใต้ อ.เมืองน่าน น่าน 55000,PTT,18.74737684,100.7565152,,
"2x CCS2, Type 2: 120 kW",,ปตท บจ.ปทุมพฤกษรักษ์ ปิโตรเลี่ยม,120 kW,36/168 ม.5 ต.พลูตาหลวง อ.สัตหีบ จ.ชลบุรี 20180,PTT,12.73727,100.98969,,
"2x CCS2, Type 2: 120 kW",,บิ๊กซี ชลบุรี 2,120 kW,เลขที่ 15/17 หมู่ที่ 3 ตำบลห้วยกะปิ อำเภอเมืองชลบุรี จังหวัด ชลบุรี,PTT,13.316016,100.960246,,
"2x CCS2, Type 2: 120 kW",,ปตท หางดง,120 kW,390 ม.3 ต.สันผักหวาน อ.หางดง จ.เชียงใหม่ 50230,PTT,18.720028112667,98.974567002394,,
2x CCS2: 120 kW,,ปตท บจ.ปราจีนกรีนเอิร์ธ,120 kW,243 ม.6 ต.บุพราหมณ์ อ.นาดี จ.ปราจีนบุรี 25220,PTT,14.2169127110861,101.899640886059,,
2x CCS2: 120 kW,,ปตท บจ.อัครปิโตรเลียม,120 kW,8/88 ม.3 ต.บางไผ่ อ.เมืองนนทบุรี จ.นนทบุรี 11000,PTT,13.829296,100.487932,,
2x CCS2: 120 kW,,ปตท หัวหิน,120 kW,386 ม.12 ต.ทับใต้ อ.หัวหิน จ.ประจวบคีรีขันธ์ 77110,PTT,12.48163935,99.8928568,,
"2x CCS2, Type 2: 120 kW",,เบนซ์ ไพรม์มัส ออโต้เฮาส์,120 kW,395 ถนนประดิษฐ์มนูธรรม แขวงวังทองหลาง เขตวังทองหลาง กรุงเทพมหานคร 10310,PTT,13.7731242175279,100.605702284876,,
2x CCS2: 120 kW,,ปตท บางละมุง,120 kW,193/7 ม.2 ต.นาเกลือ อ.บางละมุง จ.ชลบุรี 20150,PTT,12.9829922365935,100.919291017179,,
2x CCS2: 120 kW,,ปตท หจก.ผาติวานิช,120 kW,453 ม.8 ถ.สุวรรณศร ต.เมืองเก่า อ.กบินทร์บุรี ปราจีนบุรี 25240,PTT,13.9838031678393,101.775706435863,,
2x CCS2: 120 kW,,ปตท เมืองสุพรรณบุรี,120 kW,148/1 ถ.มาลัยแมน ต.รั้วใหญ่ อ.เมืองสุพรรณบุรี สุพรรณบุรี 72000,PTT,14.47560346,100.1036062,,
2x CCS2: 120 kW,,ปตท ไชยา(ขาล่อง),120 kW,26/1 ม.5 ต.ป่าเว อ.ไชยา จ.สุราษฎร์ธานี 84110,PTT,9.426094,99.154447,,
"2x CCS2, Type 2: 120 kW",,ปตท วังน้อย,120 kW,160 ม.7 ต.สนับทึบ อ.วังน้อย พระนครศรีอยุธยา 13170,PTT,14.28964,100.818005,,
2x CCS2: 120 kW,,ปตท บจ.เจพีอีลีท,120 kW,57 ม.18 ต.คูคต อ.ลำลูกกา จ.ปทุมธานี 12130,PTT,13.932464,100.650785,,
2x CCS2: 120 kW,,ปตท พัฒนาการ (ขาออก),120 kW,315/4 ถ.พัฒนาการ แขวงประเวศ เขตประเวศ กรุงเทพฯ 10250,PTT,13.7251,100.6579,,
"CCS2, CHAdeMO, Type 2: 120 kW",,โอ.อาร์ อคาเดมี่,120 kW,99/9 ม.6 ต.สนับทึบ อ.วังน้อย จ.พระนครศรีอยุธยา 13170,PTT,14.29412082,100.8073381,,
"2x CCS2, Type 2: 120 kW",,ปตท หจก.วาสนาปิโตรเลียม,120 kW,116 หมู่ 2 ตำบลนาพรุ อำเภอพระพรหม นครศรีธรรมราช 80320,PTT,8.337851,99.925759,,
"2x CCS2, Type 2: 120 kW",,ปตท แอลพีจี บจก.เลิศราชพฤกษ์,120 kW,75/5 หมู่ที่ 2 ต.บางพลับ อ.ปากเกร็ด จ.นนทบุรี,PTT,13.9287131,100.44341,,
"2x CCS2, Type 2: 120 kW",,ปตท บจ.สยามเพาเวอร์ ริช,120 kW,"1688,1688/1,1688/2 ม.9 ถ.สุขุมวิท ต.เทพารักษ์ อ.เมืองสมุทรปราการ จ.สมุทรปราการ 10270",PTT,13.6373737,100.5916102,,
"2x CCS2, Type 2: 120 kW",,ปตท หจก.กรวรินทร์,120 kW,117 หมู่ 5 ตำบลกะปาง อำเภอทุ่งสง นครศรีธรรมราช 80110,PTT,8.033832,99.646978,,
"2x CCS2, Type 2: 120 kW",,ปตท บจ.สโตน ออยล์,120 kW,451 ม.1 ต.ควนขนุน อ.เขาชัยสน พัทลุง 93130,PTT,7.4735,100.0742,,
"2x CCS2, Type 2: 120 kW",,ปตท บจ.สุรินทร์ พาวเวอร์พอยท์,120 kW,244 ม.8 ต.แกใหญ่ อ.เมืองสุรินทร์ สุรินทร์ 32000,PTT,14.9262424,103.5159732,,
"2x CCS2: 120 kW, 2x CCS2: 120 kW",,ปตท เอเชียมีนบุรี,120 kW,78/2 ถนนรามคำแหง แขวงมีนบุรี เขตมีนบุรี  กรุงเทพมหานคร 10510,PTT,13.80223,100.72171,,
"2x CCS2, Type 2: 120 kW",,ปตท หจก.ส.ศรีทองปิโตรเลียม,120 kW,83 ม.6 ต.โพตลาดแก้ว อ.ท่าวุ้ง ลพบุรี 15150,PTT,14.8102659,100.5685866,,
2x CCS2: 120 kW,,ปตท บจ.ทองคำทิพย์,120 kW,678 ถ.พระรามที่ 2 แขวงแสมดำ เขตบางขุนเทียน จ.กรุงเทพมหานคร 10150,PTT,13.623612,100.39008,,
"2x CCS2, Type 2: 120 kW",,ปตท บจ. มะขามหย่งขนส่ง,120 kW,222 ตำบล บางพลีน้อย อำเภอบางบ่อ สมุทรปราการ 10560,PTT,13.573033536260734,100.91015463916935,,
"2x CCS2, Type 2: 120 kW",,ปตท บจ.สุภาภรณ์ พลังงาน,120 kW,18/18 หมู่ 9 ถ.พนมสารคราม-สัตหีบ ต.หัวสำโรง อ.แปลงยาว จ.ฉะเชิงเทรา 24190,PTT,13.6090176233688,101.3067319874,,
"2x CCS2, Type 2: 120 kW",,ปตท บจ.ธิติปิโตรเลียม (2014),120 kW,337/4 ม.7 ต.บ่อวิน อ.ศรีราชา จ.ชลบุรี 20230,PTT,13.0365323586213,101.136206613493,,
